ID,TIPO,NOME,API00,API99,META,EDU,TEST_INSC,TEST_NUM,REFS,NPI
38684786041032,Fundamental,Twenty-First Ce,602,547,13,3.00999999046326,255,177,60,18
38684786041040,Fundamental,Garfield Elemen,718,659,7,2.07999992370605,152,116,90,53
38684786041065,Fundamental,Peabody (George,755,754,2,2.96000003814697,174,158,62,33
38684786041073,Fundamental,Glen Park Eleme,597,576,11,2.21000003814697,197,160,71,37
38684786041081,Fundamental,Golden Gate Ele,544,496,15,1.98000001907349,215,190,84,54
38684786041115,Fundamental,Grattan Element,676,625,9,3.34999990463257,205,164,57,16
38684786041123,Fundamental,Guadalupe Eleme,673,581,11,2.52999997138977,236,169,72,33
38684786041131,Fundamental,Yick Wo Element,781,736,3,3.3199999332428,149,131,53,28
38684786041149,Fundamental,Chavez (Cesar) ,540,484,16,2.0699999332428,361,252,83,64
38684786041156,Fundamental,Hillcrest Eleme,595,529,14,2.6800000667572,306,228,77,28
38684786041206,Fundamental,Parker (Jean) E,678,610,10,1.62999999523163,242,188,86,76
38684786041255,Fundamental,Muir (John) Ele,558,496,15,1.79999995231628,189,152,82,41
38684786041263,Fundamental,Swett (John) El,552,535,13,2.97000002861023,222,183,49,20
38684786041271,Fundamental,Ortega (Jose) E,655,635,8,3.01999998092651,267,191,56,28
38684786041289,Fundamental,Serra (Junipero,615,595,10,2.55999994277954,193,144,80,40
38684786041305,Fundamental,Lafayette Eleme,771,729,4,3.25,339,281,47,28
38684786041321,Fundamental,Lakeshore Eleme,772,765,2,3.76999998092651,374,349,24,10
38684786041347,Fundamental,Flynn (Leonard ,532,450,18,2.32999992370605,335,253,83,39
38684786041412,Fundamental,Marshall Elemen,498,464,17,1.94000005722046,192,146,86,51
38684786041420,Fundamental,McKinley Elemen,632,618,9,2.83999991416931,165,107,61,21
38684786041438,Fundamental,Miraloma Elemen,602,683,6,2.66000008583069,195,164,66,32
38684786041446,Fundamental,Monroe Elementa,582,626,9,2.88000011444092,305,254,69,52
38684786041487,Fundamental,Revere (Paul) E,524,515,14,2.48000001907349,318,258,74,26
38684786041503,Fundamental,Parks (Rosa) El,692,680,6,2.21000003814697,219,162,85,32
38684786041511,Fundamental,Redding Element,700,666,7,2.17000007629395,215,170,78,44
38684786041529,Fundamental,Stevenson (Robe,803,739,3,3.05999994277954,299,250,54,42
38684786041545,Fundamental,Sanchez Element,509,449,18,2.28999996185303,238,175,83,35
38684786041560,Fundamental,Sheridan Elemen,643,661,7,2.6800000667572,229,184,72,13
38684786041586,Fundamental,Malcolm X Acade,549,466,17,1.87999999523163,260,243,84,5
38684786041594,Fundamental,Spring Valley E,733,688,6,1.3400000333786,289,237,91,77
38684786041602,Fundamental,Starr King Elem,459,389,21,1.87000000476837,191,145,84,29
38684786041610,Fundamental,Sunnyside Eleme,660,620,9,2.80999994277954,205,186,56,42
38684786041644,Fundamental,Sutro Elementar,777,751,2,3.05999994277954,188,150,52,38
38684786041669,Fundamental,Treasure Island,649,604,10,2.50999999046326,311,258,85,57
38684786041685,Fundamental,Ulloa Elementar,809,760,2,3.08999991416931,323,253,64,35
38684786041701,Fundamental,Visitacion Vall,676,631,8,2.04999995231628,297,239,86,39
38684786041727,Fundamental,West Portal Ele,820,775,1,3.26999998092651,354,307,27,22
38684786059828,Medio,A. P. Giannini ,796,780,1,3.27999997138977,1246,1094,36,11
38684786059836,Medio,Benjamin Frankl,559,554,12,2.34999990463257,598,340,78,27
38684786059844,Medio,Francisco Middl,649,618,9,2.24000000953674,558,423,78,34
38684786059851,Medio,Herbert Hoover ,797,786,1,3.51999998092651,1265,1115,31,13
38684786059869,Medio,James Denman Mi,593,606,10,2.76999998092651,730,657,27,24
38684786059877,Medio,Luther Burbank ,536,543,13,2.54999995231628,690,600,51,33
38684786059885,Medio,King (Martin Lu,677,622,9,2.63000011444092,512,437,48,18
38684786059901,Medio,Roosevelt Middl,748,736,3,2.77999997138977,767,706,53,18
38684786059919,Medio,Visitacion Vall,609,577,11,2.45000004768372,555,399,46,27
38684786062020,Medio,Aptos Middle,646,659,7,2.96000003814697,717,577,39,14
38684786062038,Medio,Everett Middle,500,491,15,2.45000004768372,491,384,59,46
38684786062046,Medio,Horace Mann Mid,603,609,10,2.61999988555908,578,560,59,36
38684786062053,Medio,James Lick Midd,551,524,14,3.01999998092651,498,415,49,21
38684786062061,Medio,Marina Middle,754,708,5,2.58999991416931,850,722,44,23
38684786072052,Medio,Potrero Hill Mi,482,472,16,2.55999994277954,453,316,60,31
38684786072094,Fundamental,Buena Vista Ann,682,641,8,3.83999991416931,222,204,35,22
38684786093488,Fundamental,San Francisco C,727,682,6,2.95000004768372,230,177,37,27
38684786093496,Fundamental,Carver (George ,682,675,6,3.0699999332428,240,217,75,6
38684786097919,Fundamental,New Traditions ,697,702,5,3.72000002861023,115,108,38,1
38684786099154,Fundamental,Moscone (George,801,715,4,2.13000011444092,236,182,92,47
38684786102479,Fundamental,Lilienthal (Cla,795,781,1,4.07999992370605,404,376,15,6
38684786104673,Fundamental,Drew (Charles R,655,638,8,2.14000010490417,187,153,53,12
38684786113237,Medio,Davis (Gloria R,449,460,17,2.84999990463257,329,297,65,15
38684786113245,Fundamental,Yu (Alice Fong),789,730,4,3.99000000953674,237,233,20,11
39684866041750,Fundamental,Banta Elementar,659,648,8,2.46000003814697,206,153,39,12
39685023932308,Superior,Escalon High,681,665,7,2.90000009536743,682,645,20,4
39685026041792,Fundamental,Dent Elementary,706,689,6,2.97000002861023,553,482,31,11
39685026070957,Medio,El Portal Middl,679,677,6,2.8199999332428,715,643,31,13
39685366041867,Fundamental,Holt Elementary,444,349,23,1.54999995231628,168,108,94,79
39685446041875,Fundamental,Jefferson Eleme,756,737,3,3.47000002861023,565,425,8,1
39685446110373,Fundamental,Monticello Elem,801,750,3,3.50999999046326,226,166,10,2
39685516041883,Fundamental,Lammersville Ch,755,712,4,3.01999998092651,230,193,26,1
39685693933801,Superior,Lincoln High,640,655,7,3.25,1873,1575,24,17
39685696041891,Fundamental,Colonial Height,645,624,9,2.61999988555908,454,384,47,25
39685696041909,Fundamental,Williams (John ,631,599,10,2.59999990463257,496,405,57,27
39685696041917,Fundamental,Lincoln Element,628,608,10,2.42000007629395,433,342,62,21
39685696041925,Medio,Sierra Middle,695,651,7,3.0,525,434,36,14
39685696041933,Fundamental,Knoles (Tully C,647,568,12,2.36999988555908,521,410,58,24
39685696041941,Fundamental,Village Oaks El,582,542,13,1.95000004768372,400,311,70,30
39685696095210,Fundamental,Barron (Mable) ,755,735,3,3.0699999332428,496,423,31,9
39685696104020,Fundamental,Landeen (Claudi,749,671,6,3.14000010490417,466,372,36,18
39685696105738,Fundamental,Pacific (K-8),667,601,10,3.40000009536743,368,314,38,14
39685696111462,Fundamental,Brookside Eleme,790,757,2,3.48000001907349,506,419,20,17
39685773933959,Superior,Linden High,623,565,12,2.80999994277954,551,482,27,13
39685776041966,Fundamental,Glenwood Elemen,647,593,10,2.39000010490417,300,257,36,8
39685776041974,Fundamental,Linden Elementa,605,536,13,2.19000005722046,291,264,43,41
39685776041990,Fundamental,Waterloo Elemen,650,652,7,2.76999998092651,430,392,43,29
39685776042006,Fundamental,Waverly Element,649,610,10,2.20000004768372,274,226,32,5
39685853930237,Superior,Bear Creek High,619,614,9,2.86999988555908,1890,1387,37,10
39685853934759,Superior,Tokay High,630,589,11,2.82999992370605,1925,1689,38,23
39685853934783,Superior,Lodi High,657,646,8,2.96000003814697,1747,1473,21,14
39685856042055,Fundamental,Davis Elementar,613,555,12,2.50999999046326,432,338,57,39
39685856042071,Fundamental,Reese (Erma B.),707,660,7,3.11999988555908,420,372,21,5
39685856042121,Fundamental,Houston Element,615,635,8,2.54999995231628,368,323,35,14
39685856042147,Fundamental,Lawrence Elemen,504,477,16,1.78999996185303,408,307,81,55
39685856042154,Fundamental,Nichols (Leroy),558,551,12,2.32999992370605,442,390,44,27
39685856042188,Fundamental,Lockeford Eleme,689,629,9,2.77999997138977,298,261,28,14
39685856042196,Medio,Morada Middle,524,509,15,1.9099999666214,947,767,67,43
39685856042220,Medio,Lodi Middle,600,606,10,2.69000005722046,1004,881,38,19
39685856042295,Fundamental,Vinewood Elemen,811,791,1,3.40000009536743,497,443,10,1
39685856042303,Medio,Woodbridge Midd,613,603,10,2.69000005722046,700,641,35,18
39685856100341,Fundamental,Oakwood Element,525,477,16,2.50999999046326,581,460,59,31
39685856100366,Fundamental,Parklane Elemen,518,468,17,2.10999989509583,332,269,79,51
39685856104038,Fundamental,Creekside Eleme,573,584,11,2.77999997138977,615,467,46,19
39685856107114,Medio,Delta Sierra Mi,620,607,10,2.91000008583069,878,696,38,18
39685856108807,Fundamental,Wagner-Holt Ele,573,513,14,2.28999996185303,603,463,57,24
39685856108856,Fundamental,Beckman Element,625,574,11,2.44000005722046,601,524,43,24
39685856109839,Fundamental,Westwood Elemen,539,454,17,2.05999994277954,512,426,77,49
39685856110944,Fundamental,Sutherland Elem,514,520,14,2.22000002861023,616,466,76,45
39685856111983,Fundamental,Muir (John) Ele,746,723,4,3.4300000667572,447,354,20,11
39685933930310,Superior,Sierra High,643,609,10,2.96000003814697,1174,1026,18,6
39685933932001,Superior,East Union High,644,639,8,3.05999994277954,1301,1053,13,6
39685933935103,Superior,Manteca High,609,609,10,2.79999995231628,1085,896,17,5
39685936042311,Fundamental,French Camp Ele,557,520,14,2.0699999332428,618,503,70,28
39685936042329,Fundamental,Golden West Ele,625,603,10,2.39000010490417,572,504,43,6
39685936042337,Fundamental,Lathrop Element,621,615,9,2.48000001907349,964,836,51,13
39685936042345,Fundamental,Lincoln Element,627,578,11,1.98000001907349,412,357,65,5
39685936042360,Fundamental,New Haven Eleme,656,614,9,2.41000008583069,480,402,34,1
39685936042378,Fundamental,Nile Garden Ele,702,678,6,2.5699999332428,604,535,37,14
39685936042386,Fundamental,Sequoia Element,621,581,11,2.35999989509583,763,662,52,8
39685936042394,Fundamental,Shasta Elementa,701,686,6,2.10999989509583,639,552,41,6
39685936104533,Fundamental,Hafley (Neil) E,670,657,7,2.54999995231628,810,703,32,1
39685936107429,Fundamental,McParland (Geor,736,716,4,2.9300000667572,673,530,18,5
39685936108237,Fundamental,Elliott (Brock),676,678,6,2.82999992370605,619,542,18,1
39685936109532,Fundamental,Brockman (Stell,639,642,8,2.54999995231628,687,538,31,1
39685936112197,Fundamental,Cowell (Joshua),661,637,8,2.40000009536743,446,350,37,7
39685936115414,Fundamental,Great Valley El,648,633,8,3.0699999332428,334,217,28,5
39686196042428,Fundamental,New Hope Elemen,564,573,11,1.94000005722046,156,140,90,58
39686276042436,Fundamental,New Jerusalem E,677,694,5,2.82999992370605,187,152,45,13
39686356042444,Fundamental,Oak View Elemen,730,723,4,3.09999990463257,254,223,29,8
39686503935756,Superior,Ripon High,720,685,6,3.03999996185303,556,518,19,1
39686506042477,Fundamental,Ripon Elementar,779,754,2,2.57999992370605,320,270,43,12
39686506042485,Fundamental,Ripona Elementa,791,763,2,3.28999996185303,361,320,29,7
39686506106322,Fundamental,Weston Elementa,815,797,1,2.6800000667572,366,341,24,9
39686763932100,Superior,Edison Senior H,517,495,15,2.36999988555908,1908,1516,40,23
39686763932654,Superior,Franklin Senior,478,443,18,2.23000001907349,2181,1743,42,25
39686763937406,Superior,Stagg Senior Hi,582,551,12,2.35999989509583,2106,1701,36,14
39686766042501,Fundamental,Adams Elementar,592,556,12,2.45000004768372,532,456,80,33
39686766042519,Fundamental,August Elementa,587,518,14,1.21000003814697,381,321,90,34
39686766042535,Fundamental,Cleveland Eleme,553,490,16,1.60000002384186,624,547,100,55
39686766042543,Fundamental,El Dorado Eleme,516,433,18,2.30999994277954,704,600,100,35
39686766042550,Fundamental,Elmwood Element,535,509,15,1.5,602,544,78,31
39686766042568,Fundamental,King Elementary,566,541,13,1.9099999666214,686,651,100,49
39686766042576,Fundamental,Fillmore Elemen,481,469,17,2.33999991416931,607,540,91,30
39686766042584,Fundamental,Garfield Elemen,472,386,21,2.82999992370605,209,189,100,39
39686766042600,Fundamental,Grunsky Element,559,512,14,2.34999990463257,643,582,100,37
39686766042618,Fundamental,Harrison (Willi,610,520,14,2.26999998092651,331,285,84,34
39686766042626,Fundamental,Hazelton Elemen,599,549,13,2.05999994277954,641,584,80,36
39686766042634,Fundamental,Hoover Elementa,551,531,13,1.89999997615814,479,409,68,26
39686766042667,Fundamental,Kennedy Element,554,513,14,1.47000002861023,535,449,84,24
39686766042683,Fundamental,Madison Element,561,550,13,2.70000004768372,561,491,71,30
39686766042691,Fundamental,McKinley Elemen,505,505,15,2.70000004768372,695,640,89,43
39686766042709,Fundamental,Monroe Elementa,492,494,15,2.75999999046326,426,409,99,42
39686766042717,Fundamental,Montezuma Eleme,504,451,17,2.5699999332428,657,587,90,46
39686766042725,Fundamental,Nightingale Ele,487,443,18,2.5,300,246,86,26
39686766042741,Fundamental,Pulliam Element,627,582,11,2.02999997138977,612,551,86,35
39686766042758,Fundamental,Roosevelt Eleme,465,440,18,2.73000001907349,466,417,90,27
39686766042766,Fundamental,Taft (William H,529,482,16,2.36999988555908,352,315,83,28
39686766042782,Fundamental,Tyler Skills El,625,578,11,2.35999989509583,559,469,59,8
39686766042790,Fundamental,Van Buren Eleme,436,415,19,2.27999997138977,363,328,100,49
39686766042808,Fundamental,Victory Element,542,525,14,1.82000005245209,558,490,76,20
39686766042824,Fundamental,Wilson (Woodrow,515,526,14,2.70000004768372,257,217,80,26
39686766059927,Medio,Fremont Middle,461,427,19,2.3199999332428,1243,1137,65,25
39686766059935,Medio,Marshall Middle,528,499,15,2.57999992370605,1260,1092,58,27
39686766062087,Medio,Webster Middle,512,479,16,2.57999992370605,1306,1151,58,23
39686766065874,Medio,Hamilton Middle,508,479,16,2.40000009536743,1344,1204,53,27
39686766097794,Fundamental,Valenzuela (Ric,670,650,8,3.24000000953674,119,119,46,3
39686766098651,Fundamental,Stockton (Commo,760,736,3,2.97000002861023,818,795,29,6
39686766098677,Fundamental,Kohl (Herbert) ,652,613,9,3.17000007629395,118,118,37,9
39686766104665,Fundamental,Washington (Geo,546,452,17,2.82999992370605,145,139,100,39
39686766115422,Fundamental,Rio Calaveras E,717,659,7,3.0,486,420,58,21
39754993930302,Superior,West (Merrill F,650,639,8,3.08999991416931,1556,1298,11,6
39754993938008,Superior,Tracy High,644,654,7,3.05999994277954,1445,1099,13,15
39754996042832,Fundamental,Central Element,616,578,11,2.69000005722046,322,276,50,13
39754996042840,Medio,Monte Vista Mid,674,674,6,2.99000000953674,871,739,21,7
39754996042857,Fundamental,McKinley Elemen,612,600,10,2.96000003814697,401,335,33,5
39754996042865,Fundamental,North Elementar,682,618,9,2.71000003814697,308,254,35,14
39754996042873,Medio,Clover (H. Alfr,591,636,8,2.5699999332428,619,522,36,18
39754996042881,Fundamental,South Elementar,567,550,13,2.54999995231628,696,602,64,36
39754996085005,Fundamental,Delta Island El,509,455,17,1.87000000476837,136,101,79,38
39754996106488,Fundamental,Villalovoz (Lou,726,656,7,3.1800000667572,453,388,11,4
39754996107973,Fundamental,Jacobson (Melvi,759,762,2,3.20000004768372,613,534,11,5
39754996108997,Fundamental,Poet-Christian ,729,681,6,3.33999991416931,495,488,7,4
39754996109003,Medio,Williams (Earle,725,725,4,3.33999991416931,1002,860,14,8
39754996110530,Fundamental,Bohn (Louis A.),757,693,5,3.1800000667572,354,307,12,8
39754996114490,Fundamental,Hirsch (Wanda) ,779,778,1,3.50999999046326,486,422,5,4
40687004030755,Superior,Atascadero High,776,767,2,3.53999996185303,1345,1170,9,0
40687006042931,Medio,Atascadero Juni,765,752,2,3.46000003814697,895,797,20,1
40687006042949,Fundamental,Monterey Road E,811,787,1,3.48000001907349,393,350,22,0
40687006042956,Fundamental,Santa Margarita,812,772,1,3.67000007629395,289,249,17,1
40687006042964,Fundamental,Santa Rosa Road,764,730,4,3.3199999332428,468,399,28,3
40687006107544,Fundamental,San Gabriel Ele,794,786,1,3.57999992370605,444,385,20,1
40687006111058,Fundamental,San Benito Elem,797,775,1,3.25,393,302,31,3
40687266042998,Fundamental,Cayucos Element,811,779,1,3.55999994277954,234,189,25,5
40688094034807,Superior,Morro Bay High,743,718,4,3.50999999046326,754,694,17,1
40688094036703,Superior,San Luis Obispo,747,771,1,3.88000011444092,1175,1064,12,1
40688096043210,Fundamental,Del Mar Element,769,725,4,2.95000004768372,190,170,41,4
40688096043236,Fundamental,Hawthorne Eleme,715,716,4,3.07999992370605,184,136,49,6
40688096043251,Fundamental,Morro Elementar,764,753,2,2.9300000667572,203,178,43,6
40688096043269,Fundamental,Pacheco Element,678,675,6,3.17000007629395,272,247,49,37
40688096043277,Fundamental,Bishop's Peak E,858,796,1,3.80999994277954,265,216,19,4
40688096043293,Fundamental,Sunnyside Eleme,739,719,4,3.17000007629395,217,189,43,12
40688096096325,Fundamental,Baywood Element,801,771,1,3.64000010490417,208,189,20,2
40688096097349,Medio,Los Osos Middle,784,736,3,3.48000001907349,484,449,26,1
40688256043319,Fundamental,Larsen (Lillian,736,679,6,2.96000003814697,318,265,49,5
40688414037701,Superior,Templeton High,763,764,2,3.49000000953674,448,401,12,1
40688416106371,Medio,Templeton Middl,760,753,2,3.4300000667572,559,465,16,3
40688416112155,Fundamental,Vineyard Elemen,766,784,1,3.25999999046326,589,505,20,4
40754574035754,Superior,Paso Robles Hig,682,686,6,3.07999992370605,1359,1142,27,8
40754576043137,Fundamental,Brown (Georgia),550,450,18,1.96000003814697,296,261,73,52
40754576043145,Fundamental,Bauer/Speck Ele,669,598,10,2.21000003814697,381,326,57,15
40754576043160,Fundamental,Pifer (Winifred,715,668,7,2.84999990463257,421,360,46,22
40754576101570,Medio,Flamson (George,619,620,9,2.96000003814697,718,611,44,19
40754576108377,Fundamental,Peterson (Virgi,705,613,9,2.57999992370605,360,330,42,12
40754576109151,Fundamental,Butler (Pat) El,762,703,5,2.91000008583069,332,293,20,4
40754576113096,Medio,Lewis (Daniel) ,689,644,8,3.0699999332428,653,600,26,7
40754654032009,Superior,Coast Union Hig,726,665,7,3.38000011444092,229,189,22,6
40754656042972,Fundamental,Cambria Element,716,691,5,3.15000009536743,235,206,41,23
40754656042980,Medio,Santa Lucia Mid,763,720,4,3.39000010490417,196,170,28,13
41688586043392,Fundamental,Bayshore Elemen,722,629,9,2.28999996185303,131,111,57,11
41688586043400,Medio,Robertson (Garn,687,675,6,2.07999992370605,192,166,68,6
41688666043442,Fundamental,Cipriani Elemen,777,766,2,3.96000003814697,185,170,1,2
41688666043459,Fundamental,Fox Elementary,823,792,1,3.9300000667572,220,204,3,3
41688666043475,Fundamental,Nesbit Elementa,712,600,10,3.22000002861023,216,172,8,4
41688666114771,Fundamental,Sandpiper Eleme,828,789,1,4.21000003814697,248,218,2,2
41688746043491,Fundamental,Brisbane Elemen,716,711,4,3.44000005722046,147,136,5,2
41688746043509,Medio,Lipman Middle,740,740,3,3.02999997138977,201,179,11,4
41688746043517,Fundamental,Panorama Elemen,600,632,8,2.90000009536743,173,151,33,5
41688826043574,Fundamental,McKinley Elemen,804,744,3,3.39000010490417,207,170,15,15
41688826043608,Fundamental,Washington Elem,835,761,2,3.6800000667572,180,159,4,15
41688904132817,Superior,Half Moon Bay H,730,714,4,3.41000008583069,838,749,12,15
41688906043616,Fundamental,Hatch (Alvin S.,646,622,9,2.90000009536743,396,361,31,42
41688906043624,Fundamental,El Granada Elem,725,715,4,3.24000000953674,345,316,21,24
41688906043665,Medio,Cunha (Manuel F,725,694,5,3.38000011444092,911,788,15,18
41689166043723,Medio,Franklin (Benja,676,622,9,3.13000011444092,578,529,38,15
41689166043731,Fundamental,Columbus (Chris,652,609,10,2.02999997138977,281,220,43,10
41689166043749,Fundamental,Colma Elementar,673,566,12,1.85000002384186,289,272,67,22
41689166043756,Medio,Pollicita (Thom,637,568,12,2.76999998092651,548,485,43,17
41689166043772,Fundamental,Webster (Daniel,758,710,5,2.4300000667572,285,236,31,15
41689166043780,Medio,Rivera (Fernand,705,676,6,3.16000008583069,511,459,31,13
41689166043798,Fundamental,Roosevelt (Fran,679,665,7,2.72000002861023,343,277,43,9
41689166043806,Fundamental,Garden Village ,672,640,8,2.61999988555908,265,225,53,22
41689166043822,Fundamental,Washington (Geo,680,655,7,2.25999999046326,353,329,62,25
41689166043848,Fundamental,John F. Kennedy,705,675,6,2.42000007629395,370,326,49,13
41689166043855,Fundamental,Brown (Margaret,682,647,8,2.13000011444092,305,264,47,13
41689166043871,Fundamental,Edison (Thomas),770,728,4,2.91000008583069,345,308,26,13
41689166043897,Fundamental,Tobias (Marjori,809,780,1,3.20000004768372,268,238,25,10
41689166043905,Fundamental,Westlake Elemen,700,657,7,2.13000011444092,327,278,43,16
41689166115364,Fundamental,Anthony (Susan ,638,576,11,2.20000004768372,644,577,56,17
41689244133393,Superior,Jefferson High,542,521,14,2.33999991416931,874,440,35,9
41689244137535,Superior,Terra Nova High,727,701,5,3.35999989509583,1128,650,10,0
41689244137790,Superior,Westmoor High,634,621,9,3.24000000953674,1325,690,24,16
41689326043921,Fundamental,Oddstad Element,807,750,3,3.55999994277954,230,197,8,0
41689326043939,Fundamental,Cabrillo Elemen,789,765,2,2.82999992370605,407,399,5,1
41689326043962,Fundamental,Linda Mar Eleme,707,700,5,3.0,174,152,17,2
41689326043970,Medio,Ortega Middle,767,716,4,3.32999992370605,551,519,9,1
41689326043988,Medio,Pacific Heights,662,648,8,2.25999999046326,397,345,27,10
41689326044010,Fundamental,Portola Element,699,670,7,3.44000005722046,124,108,14,8
41689326044051,Fundamental,Vallemar Elemen,841,797,1,3.32999992370605,371,346,7,1
41689406044085,Fundamental,Pescadero Eleme,680,549,13,2.75999999046326,163,133,58,48
41689736044200,Fundamental,Green Hills Ele,752,695,5,3.41000008583069,266,234,13,10
41689736044226,Fundamental,Lomita Park Ele,722,606,10,2.67000007629395,190,154,35,43
41689736044234,Fundamental,Meadows Element,784,740,3,3.6800000667572,335,255,6,10
41689736044259,Fundamental,Spring Valley E,790,703,5,4.0,215,165,8,12
41689736044267,Medio,Taylor Middle,789,765,2,3.35999989509583,834,671,10,20
41689996044309,Fundamental,Belle Haven Ele,527,456,17,1.88999998569489,503,428,90,52
41689996044317,Fundamental,Edison-Brentwoo,568,431,18,1.85000002384186,236,202,100,59
41689996044325,Fundamental,Costano Element,751,609,10,2.20000004768372,396,293,99,27
41689996044333,Medio,Edison-McNair A,436,384,21,1.55999994277954,555,426,100,55
41689996044358,Fundamental,Flood (James) E,660,643,8,2.75999999046326,227,213,99,3
41689996044366,Fundamental,Chavez (Cesar) ,488,408,20,1.70000004768372,497,425,100,71
41689996044374,Fundamental,Menlo Oaks Elem,512,512,14,2.11999988555908,262,216,100,22
41689996044416,Fundamental,Willow Oaks Ele,559,481,16,2.14000010490417,443,345,100,82
41690056044424,Fundamental,Clifford Elemen,734,677,6,3.13000011444092,604,527,16,19
41690056044432,Fundamental,Cloud (Roy) Ele,812,750,3,3.51999998092651,401,372,7,0
41690056044457,Fundamental,Fair Oaks Eleme,389,372,21,1.41999995708466,248,234,78,85
41690056044473,Fundamental,Garfield Charte,440,447,18,1.86000001430511,502,418,76,80
41690056044481,Fundamental,Hawes Elementar,533,482,16,2.04999995231628,237,209,63,67
41690056044499,Fundamental,Ford (Henry) El,655,611,9,2.76999998092651,317,287,21,22
41690056044507,Fundamental,Hoover Elementa,460,455,17,1.72000002861023,603,547,79,82
41690056044531,Medio,Kennedy (John F,644,564,12,2.38000011444092,1033,935,30,36
41690056044580,Fundamental,Selby Lane Elem,598,611,9,2.38000011444092,572,517,52,52
41690056044598,Fundamental,Taft Elementary,444,458,17,1.97000002861023,366,339,64,63
41690056114037,Fundamental,Adelante Spanis,592,538,13,2.75999999046326,206,198,43,47
41690136044614,Fundamental,Belle Air Eleme,677,646,8,2.00999999046326,298,257,58,19
41690136044630,Fundamental,Crestmoor Eleme,825,794,1,2.70000004768372,148,139,10,1
41690136044648,Fundamental,Allen (Decima M,679,707,5,2.53999996185303,335,279,43,9
41690136044663,Fundamental,El Crystal Elem,739,703,5,2.67000007629395,188,167,22,6
41690136044671,Fundamental,John Muir Eleme,776,762,2,3.27999997138977,296,261,11,5
41690136044697,Medio,Parkside Interm,716,685,6,2.76999998092651,585,517,23,5
41690136044705,Fundamental,Rollingwood Ele,756,743,3,2.53999996185303,256,216,20,4
41690216044721,Fundamental,Arundel Element,817,792,1,3.71000003814697,272,242,3,4
41690216044739,Fundamental,Brittan Acres E,800,752,2,3.60999989509583,320,285,1,1
41690396044796,Medio,Abbott Middle,707,685,6,3.27999997138977,754,636,25,21
41690396044804,Fundamental,Horrall (Albion,679,648,8,2.55999994277954,328,282,50,32
41690396044812,Fundamental,Audubon Element,827,785,1,3.77999997138977,283,287,3,9
41690396044820,Medio,Bayside Middle,640,631,8,2.42000007629395,715,618,27,13
41690396044846,Fundamental,Beresford Eleme,786,755,2,2.8199999332428,101,131,12,13
41690396044853,Medio,Borel Middle,733,722,4,3.55999994277954,814,701,15,0
41690396044887,Fundamental,Fiesta Gardens ,679,656,7,2.6800000667572,247,233,36,31
41690396044903,Fundamental,George Hall Ele,747,619,9,2.8199999332428,323,278,25,16
41690396044911,Fundamental,Highlands Eleme,825,758,2,3.52999997138977,273,233,9,11
41690396044945,Fundamental,Laurel Elementa,764,788,1,3.32999992370605,311,283,12,12
41690396044952,Fundamental,Turnbull Learni,468,378,21,1.73000001907349,244,221,83,60
41690396044960,Fundamental,Meadow Heights ,776,765,2,3.21000003814697,199,154,20,14
41690396044978,Fundamental,North Shoreview,692,662,7,2.75999999046326,187,173,40,20
41690396044986,Fundamental,Park Elementary,729,716,4,2.95000004768372,255,222,31,20
41690396044994,Fundamental,Parkside Elemen,727,701,5,2.92000007629395,303,289,22,12
41690396045017,Fundamental,Sunnybrae Eleme,665,582,11,2.39000010490417,284,256,32,30
41690474130217,Superior,Aragon High,706,720,4,3.73000001907349,1167,697,3,16
41690474130472,Superior,Burlingame High,739,756,2,3.74000000953674,962,536,2,14
41690474130738,Superior,Capuchino High,592,614,9,2.92000007629395,786,438,9,22
41690474133070,Superior,Hillsdale High,652,684,6,3.46000003814697,826,472,3,19
41690474134557,Superior,Mills High,754,771,1,3.67000007629395,1074,616,3,20
41690474136370,Superior,San Mateo High,724,716,4,3.46000003814697,1068,642,4,24
41690624130993,Superior,Carlmont High,631,625,9,3.25,1067,566,9,21
41690624133716,Superior,Menlo-Atherton ,627,640,8,3.22000002861023,1418,815,8,17
41690624136693,Superior,Sequoia High,555,560,12,2.5,1195,607,24,36
41690624138053,Superior,Woodside High,608,616,9,3.04999995231628,1418,795,5,28
41690704137279,Superior,South San Franc,646,636,8,2.95000004768372,1115,914,20,10
41690706045041,Fundamental,Buri Buri Eleme,779,759,2,3.21000003814697,460,419,18,10
41690706045074,Fundamental,Hillside Elemen,673,630,9,2.76999998092651,213,186,33,32
41690706045082,Fundamental,Los Cerritos El,660,581,11,2.4300000667572,222,179,45,30
41690706045090,Fundamental,Martin Elementa,651,644,8,1.57000005245209,279,236,65,40
41690706045108,Fundamental,Monte Verde Ele,811,770,2,3.35999989509583,338,299,16,10
41690706045116,Fundamental,Ponderosa Eleme,786,761,2,2.9300000667572,238,207,18,9
41690706045132,Fundamental,Skyline Element,781,731,3,3.25999999046326,384,356,18,16
41690706045140,Fundamental,Spruce Elementa,603,532,13,2.00999999046326,391,331,62,40
41690706045157,Fundamental,Sunshine Garden,662,627,9,2.51999998092651,250,225,47,17
41690706059976,Medio,Alta Loma Middl,684,681,6,3.09999990463257,666,547,21,13
41690706059984,Medio,Parkway Heights,648,609,10,2.60999989509583,727,618,43,31
41690706067128,Medio,Westborough Mid,785,730,4,3.55999994277954,711,611,13,11
